ID,UserID,SubjectID,IsPositive,AgeGroupID,GenderID,RelevantTweetsCount,ImageAnalysisGender,ImageAnalysisGenderConfidence,ImageAnalysisLowAge,ImageAnalysisHighAge,ImageAnalysisAgeConfidence,ImageAnalysisChecked
9194,344183143,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9195,344227735,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9196,344305066,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9197,344322726,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9198,344331268,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9199,344336958,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9200,344356939,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9201,344381865,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9202,344401483,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9203,344441835,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9204,344445016,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9205,344469550,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9206,344476013,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9207,344518288,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9208,344607118,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9209,344613855,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9210,344633710,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9211,344811563,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9212,344874535,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9213,344986687,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9214,345016326,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9215,345151162,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9216,345174074,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9217,345196034,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9218,345289926,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9219,345403746,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9220,345408839,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9221,345461364,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9222,345476848,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9223,345512456,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9224,345577330,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9225,345616267,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9226,345663149,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9227,345723914,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9228,346046232,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9229,346082172,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9230,346092742,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9231,346106173,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9232,346109837,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9233,346134201,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9234,346164829,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9235,346171723,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9236,346217684,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9237,346257872,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9238,346261112,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9239,346417825,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9240,346465561,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9241,346617532,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9242,346631277,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9243,346921876,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9244,347230742,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9245,347472224,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9246,347489421,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9247,347513666,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9248,347532792,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9249,347555346,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9250,347563684,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9251,347563981,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9252,347627434,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9253,347927563,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9254,348025584,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9255,348094373,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9256,348101178,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9257,348184854,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9258,348323009,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9259,348470103,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9260,348536295,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9261,348578760,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9262,348615325,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9263,348638083,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9264,348640412,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9265,348760516,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9266,348817741,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9267,349027514,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9268,349108660,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9269,349129188,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9270,349160379,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9271,349214728,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9272,349424751,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9273,349443954,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9274,349444184,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9275,349490254,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9276,349563894,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9277,349875271,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9278,349931324,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9279,349948859,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9280,350129163,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9281,350261087,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9282,350270880,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9283,350296113,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9284,350325038,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9285,350336467,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9286,350379608,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9287,350383404,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9288,350394196,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9289,350444163,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9290,350821078,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9291,350891125,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9292,350998176,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9293,351039315,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9294,351056195,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9295,351153307,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9296,351274903,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9297,351281151,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9298,351400120,1,NULL,NULL,1,6,NULL,NULL,NULL,NULL,NULL,0
9299,351536170,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9300,351553673,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9301,351658832,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9302,351669463,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9303,351682026,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9304,351779705,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9305,351832448,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
9306,352026287,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9307,352107888,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9308,352113669,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9309,352147860,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9310,352432390,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9311,352561615,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9312,352665664,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9313,352665889,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9314,352908758,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9315,352961508,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9316,353106909,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9317,353236400,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9318,353344587,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9319,353421381,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9320,353461486,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9321,353709355,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9322,353730821,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9323,353753803,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9324,353758423,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9325,353786896,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9326,353805820,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9327,353872365,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9328,353947562,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9329,354000961,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9330,354022788,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9331,354038795,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9332,354052755,1,NULL,NULL,2,7,NULL,NULL,NULL,NULL,NULL,0
9333,354131401,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9334,354321816,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9335,354410789,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9336,354500514,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9337,354726923,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9338,354727267,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9339,354778701,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9340,354820550,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9341,354931071,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9342,355000356,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9343,355178228,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9344,355265834,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9345,355335944,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9346,355440287,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9347,355569274,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9348,355656805,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9349,355658756,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9350,355697007,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9351,355811675,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9352,355906045,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9353,356030033,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9354,356324005,1,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,0
9355,356379026,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9356,356402377,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9357,356500734,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9358,356577348,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9359,356854246,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9360,356924868,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9361,357011414,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9362,357100267,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9363,357100596,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9364,357164641,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9365,357248116,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9366,357426073,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9367,357805577,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9368,357832718,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9369,357841106,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9370,357847389,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9371,357948884,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9372,357982893,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9373,357992251,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9374,358008877,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9375,358080767,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9376,358119586,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9377,358149935,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9378,358178596,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9379,358199560,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9380,358201458,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9381,358221685,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9382,358405744,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9383,358545917,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9384,358556067,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9385,358575834,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9386,358599339,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
9387,358827248,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9388,358963832,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9389,358992664,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9390,359010086,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9391,359325666,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9392,359380972,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9393,359641905,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9394,359652561,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9395,359955645,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9396,359971189,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9397,359985571,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9398,360179849,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9399,360266760,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9400,360272750,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9401,360374047,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9402,360375215,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9403,360506052,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9404,360679048,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9405,360723409,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9406,360838242,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9407,360846063,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9408,360934437,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9409,360968935,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9410,361030487,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9411,361046706,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9412,361099581,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9413,361444464,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9414,361477923,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9415,361517731,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9416,361832401,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9417,361902109,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9418,361986560,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9419,362084068,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9420,362102766,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9421,362109743,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9422,362139186,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9423,362175398,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9424,362230073,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9425,362269876,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9426,362523555,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9427,362561975,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9428,362584017,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9429,362603401,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9430,362694376,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9431,362745670,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9432,362813558,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9433,362895183,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9434,363010394,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9435,363036818,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9436,363041761,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9437,363094283,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9438,363108319,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9439,363156099,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9440,363181468,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9441,363240308,1,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0
9442,363304621,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9443,363384624,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9444,363399852,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9445,363430529,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9446,363724934,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9447,363794949,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9448,364068224,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
9449,364463924,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9450,364511508,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9451,364551238,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9452,364563540,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9453,364601868,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
9454,364683685,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9455,364843932,1,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0
9456,364993481,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9457,365006599,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9458,365658826,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9459,365739051,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9460,365760549,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9461,365804195,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
9462,365945300,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9463,366041095,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9464,366177468,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9465,366215091,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9466,366287879,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9467,366406586,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9468,366435041,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9469,366476665,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9470,366579987,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9471,366606110,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
9472,366667784,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9473,367271007,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9474,367353871,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9475,367388829,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9476,367433710,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9477,367439014,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9478,367506318,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9479,367541461,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9480,367603397,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9481,367650920,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9482,367941544,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9483,368135475,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9484,368196789,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9485,368387335,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9486,368486011,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9487,368544047,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9488,368560714,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9489,368605503,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9490,368704909,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9491,368749854,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9492,368759192,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9493,368760126,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,0
9494,368830414,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9495,368929241,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9496,368952318,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9497,369458886,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9498,369505856,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9499,369651652,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
9500,369711636,1,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,0
9501,369743762,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0
